1319,1532043522.955489,1532043522955488933,1533665954547704249,105.040000
1320,1532043523.227108,1532043523227108318,1533665954807301526,104.920000
1321,1532043523.488645,1532043523488644703,1533665955075083219,105.140000
1322,1532043523.755390,1532043523755389867,1533665955345710928,105.510000
1323,1532043524.026597,1532043524026597606,1533665955584317453,105.840000
1324,1532043524.261756,1532043524261755979,1533665955830233790,106.020000
1326,1532043524.777997,1532043524777997349,1533665956098889166,105.950000
1326,1532043524.777997,1532043524777997349,1533665956391753260,105.690000
1327,1532043525.064411,1532043525064411303,1533665956600333363,105.140000
1328,1532043525.278541,1532043525278541243,1533665956833359437,104.590000
1329,1532043525.512454,1532043525512453508,1533665957050182692,104.220000
1330,1532043525.729161,1532043525729161326,1533665957308799131,103.970000
1331,1532043525.986000,1532043525985999776,1533665957550814595,103.720000
1332,1532043526.232876,1532043526232876055,1533665957764462370,103.650000
1333,1532043526.436727,1532043526436727122,1533665957993439042,103.620000
1334,1532043526.672806,1532043526672805843,1533665958236126578,103.690000
1336,1532043527.182829,1532043527182828549,1533665958504552094,103.780000
1336,1532043527.182829,1532043527182828549,1533665958740145947,103.920000
1337,1532043527.419120,1532043527419119685,1533665958994000568,104.030000
1338,1532043527.675228,1532043527675227898,1533665959293614452,104.050000
1339,1532043527.970850,1532043527970850520,1533665959511663016,104.070000
1340,1532043528.190956,1532043528190956182,1533665959733613461,104.050000
1341,1532043528.415382,1532043528415382435,1533665959973986798,104.110000
